"C","CTY","J","Val"
"csbml","CZE","jlamb",0.0911493997417772
"csbml","CZE","jpoul",0.0911493997417772
"csbml","CZE","jeggs",0.0911493997417772
"csbml","CZE","jmilk",0.0911493997417772
"csbml","DEU","jbeef",0.107241689023027
"csbml","DEU","jpork",0.107241689023027
"csbml","DEU","jlamb",0.107241689023027
"csbml","DEU","jpoul",0.107241689023027
"csbml","DEU","jeggs",0.107241689023027
"csbml","DEU","jmilk",0.107241689023027
"csbml","DNK","jbeef",0.143346489845035
"csbml","DNK","jpork",0.143346489845035
"csbml","DNK","jlamb",0.143346489845035
"csbml","DNK","jpoul",0.143346489845035
"csbml","DNK","jeggs",0.143346489845035
"csbml","DNK","jmilk",0.143346489845035
"csbml","DOM","jbeef",0.215864767858361
"csbml","DOM","jpork",0.215864767858361
"csbml","DOM","jlamb",0.215864767858361
"csbml","DOM","jpoul",0.215864767858361
"csbml","DOM","jeggs",0.215864767858361
"csbml","DOM","jmilk",0.215864767858361
"csbml","DZA","jbeef",0.173538089615001
"csbml","DZA","jpork",0.173538089615001
"csbml","DZA","jlamb",0.173538089615001
"csbml","DZA","jpoul",0.173538089615001
"csbml","DZA","jeggs",0.173538089615001
"csbml","DZA","jmilk",0.173538089615001
"csbml","ECU","jbeef",0.0721269343333453
"csbml","ECU","jpork",0.0721269343333453
"csbml","ECU","jlamb",0.0721269343333453
"csbml","ECU","jpoul",0.0721269343333453
"csbml","ECU","jeggs",0.0721269343333453
"csbml","ECU","jmilk",0.0721269343333453
"csbml","EGY","jbeef",0.204217694499479
"csbml","EGY","jpork",0.204217694499479
"csbml","EGY","jlamb",0.204217694499479
"csbml","EGY","jpoul",0.204217694499479
"csbml","EGY","jeggs",0.204217694499479
"csbml","EGY","jmilk",0.204217694499479
"csbml","FJI","jbeef",0.111381793584825
"csbml","FJI","jpork",0.111381793584825
"csbml","FJI","jlamb",0.111381793584825
"csbml","FJI","jpoul",0.111381793584825
"csbml","FJI","jeggs",0.111381793584825
"csbml","FJI","jmilk",0.111381793584825
"csbml","FNP","jbeef",0.143346489845035
"csbml","FNP","jpork",0.143346489845035
"csbml","FNP","jlamb",0.143346489845035
"csbml","FNP","jpoul",0.143346489845035
"csbml","FNP","jeggs",0.143346489845035
"csbml","FNP","jmilk",0.143346489845035
"csbml","FRP","jbeef",0.137582113460974
"csbml","FRP","jpork",0.137582113460974
"csbml","FRP","jlamb",0.137582113460974
"csbml","FRP","jpoul",0.137582113460974
"csbml","FRP","jeggs",0.137582113460974
"csbml","FRP","jmilk",0.137582113460974
"csbml","GAB","jbeef",0.225631140738361
"csbml","GAB","jpork",0.225631140738361
"csbml","GAB","jlamb",0.225631140738361
"csbml","GAB","jpoul",0.225631140738361
"csbml","GAB","jeggs",0.225631140738361
"csbml","GAB","jmilk",0.225631140738361
"csbml","GEO","jbeef",0.000249088601644118
"csbml","GEO","jpork",0.000249088601644118
"csbml","GEO","jlamb",0.000249088601644118
"csbml","GEO","jpoul",0.000249088601644118
"csbml","GEO","jeggs",0.000249088601644118
"csbml","GEO","jmilk",0.000249088601644118
"csbml","GHA","jbeef",0.0090404399189623
"csbml","GHA","jpork",0.0090404399189623
"csbml","GHA","jlamb",0.0090404399189623
"csbml","GHA","jpoul",0.0090404399189623
"csbml","GHA","jeggs",0.0090404399189623
"csbml","GHA","jmilk",0.0090404399189623
"csbml","GIN","jbeef",0.000443687088461942
"csbml","GIN","jpork",0.000443687088461942
"csbml","GIN","jlamb",0.000443687088461942
"csbml","GIN","jpoul",0.000443687088461942
"csbml","GIN","jeggs",0.000443687088461942
"csbml","GIN","jmilk",0.000443687088461942
"csbml","GRC","jbeef",0.0943398772978229
"csbml","GRC","jpork",0.0943398772978229
"csbml","GRC","jlamb",0.0943398772978229
"csbml","GRC","jpoul",0.0943398772978229
"csbml","GRC","jeggs",0.0943398772978229
"csbml","GRC","jmilk",0.0943398772978229
"csbml","GSA","jbeef",0.23794245202371
"csbml","GSA","jpork",0.23794245202371
"csbml","GSA","jlamb",0.23794245202371
"csbml","GSA","jpoul",0.23794245202371
"csbml","GSA","jeggs",0.23794245202371
"csbml","GSA","jmilk",0.23794245202371
"csbml","GTM","jbeef",0.215864767858361
"csbml","GTM","jpork",0.215864767858361
"csbml","GTM","jlamb",0.215864767858361
"csbml","GTM","jpoul",0.215864767858361
"csbml","GTM","jeggs",0.215864767858361
"csbml","GTM","jmilk",0.215864767858361
"csbml","HND","jbeef",0.215864767858361
"csbml","HND","jpork",0.215864767858361
"csbml","HND","jlamb",0.215864767858361
"csbml","HND","jpoul",0.215864767858361
"csbml","HND","jeggs",0.215864767858361
"csbml","HND","jmilk",0.215864767858361
"csbml","HRV","jbeef",0.0943398772978229
"csbml","HRV","jpork",0.0943398772978229
"csbml","HRV","jlamb",0.0943398772978229
"csbml","HRV","jpoul",0.0943398772978229
"csbml","HRV","jeggs",0.0943398772978229
"csbml","HRV","jmilk",0.0943398772978229
"csbml","HTI","jbeef",0.215864767858361
"csbml","HTI","jpork",0.215864767858361
"csbml","HTI","jlamb",0.215864767858361
"csbml","HTI","jpoul",0.215864767858361
"csbml","HTI","jeggs",0.215864767858361
"csbml","HTI","jmilk",0.215864767858361
"csbml","HUN","jbeef",0.0911493997417772
"csbml","HUN","jpork",0.0911493997417772
"csbml","HUN","jlamb",0.0911493997417772
"csbml","HUN","jpoul",0.0911493997417772
"csbml","HUN","jeggs",0.0911493997417772
"csbml","HUN","jmilk",0.0911493997417772
"csbml","IDN","jbeef",0.389930418290097
"csbml","IDN","jpork",0.389930418290097
"csbml","IDN","jlamb",0.389930418290097
"csbml","IDN","jpoul",0.389930418290097
"csbml","IDN","jeggs",0.389930418290097
"csbml","IDN","jmilk",0.389930418290097
"csbml","IND","jbeef",0.0200890090623225
"csbml","IND","jpork",0.0200890090623225
"csbml","IND","jlamb",0.0200890090623225
"csbml","IND","jpoul",0.0200890090623225
"csbml","IND","jeggs",0.0200890090623225
"csbml","IND","jmilk",0.0200890090623225
"csbml","IRL","jbeef",0.0915728205664957
"csbml","IRL","jpork",0.0915728205664957
"csbml","IRL","jlamb",0.0915728205664957
"csbml","IRL","jpoul",0.0915728205664957
"csbml","IRL","jeggs",0.0915728205664957
"csbml","IRL","jmilk",0.0915728205664957
"csbml","IRN","jbeef",0.122127061306094
"csbml","IRN","jpork",0.122127061306094
"csbml","IRN","jlamb",0.122127061306094
"csbml","IRN","jpoul",0.122127061306094
"csbml","IRN","jeggs",0.122127061306094
"csbml","IRN","jmilk",0.122127061306094
"csbml","ISL","jbeef",0.143346489845035
"csbml","ISL","jpork",0.143346489845035
"csbml","ISL","jlamb",0.143346489845035
"csbml","ISL","jpoul",0.143346489845035
"csbml","ISL","jeggs",0.143346489845035
"csbml","ISL","jmilk",0.143346489845035
"csbml","ISR","jbeef",0.308037505790996
"csbml","ISR","jpork",0.308037505790996
"csbml","ISR","jlamb",0.308037505790996
"csbml","ISR","jpoul",0.308037505790996
"csbml","ISR","jeggs",0.308037505790996
"csbml","ISR","jmilk",0.308037505790996
"csbml","ITP","jbeef",0.207358322817752
"csbml","ITP","jpork",0.207358322817752
"csbml","ITP","jlamb",0.207358322817752
"csbml","ITP","jpoul",0.207358322817752
"csbml","ITP","jeggs",0.207358322817752
"csbml","ITP","jmilk",0.207358322817752
"csbml","JAM","jbeef",0.111381793584825
"csbml","JAM","jpork",0.111381793584825
"csbml","JAM","jlamb",0.111381793584825
"csbml","JAM","jpoul",0.111381793584825
"csbml","JAM","jeggs",0.111381793584825
"csbml","JAM","jmilk",0.111381793584825
"csbml","JOR","jbeef",0.475854441140509
"csbml","JOR","jpork",0.475854441140509
"csbml","JOR","jlamb",0.475854441140509
"csbml","JOR","jpoul",0.475854441140509
"csbml","JOR","jeggs",0.475854441140509
"csbml","JOR","jmilk",0.475854441140509
"csbml","JPN","jbeef",0.266276807736876
"csbml","JPN","jpork",0.266276807736876
"csbml","JPN","jlamb",0.266276807736876
"csbml","JPN","jpoul",0.266276807736876
"csbml","JPN","jeggs",0.266276807736876
"csbml","JPN","jmilk",0.266276807736876
"csbml","KAZ","jbeef",0.00105731581209988
"csbml","KAZ","jpork",0.00105731581209988
"csbml","KAZ","jlamb",0.00105731581209988
"csbml","KAZ","jpoul",0.00105731581209988
"csbml","KAZ","jeggs",0.00105731581209988
"csbml","KAZ","jmilk",0.00105731581209988
"csbml","KEN","jbeef",0.00171216895556014
"csbml","KEN","jpork",0.00171216895556014
"csbml","KEN","jlamb",0.00171216895556014
"csbml","KEN","jpoul",0.00171216895556014
"csbml","KEN","jeggs",0.00171216895556014
"csbml","KEN","jmilk",0.00171216895556014
"csbml","KHM","jbeef",0.0770311133173716
"csbml","KHM","jpork",0.0770311133173716
"csbml","KHM","jlamb",0.0770311133173716
"csbml","KHM","jpoul",0.0770311133173716
"csbml","KHM","jeggs",0.0770311133173716
"csbml","KHM","jmilk",0.0770311133173716
"csbml","KOR","jbeef",0.482322765740021
"csbml","KOR","jpork",0.482322765740021
"csbml","KOR","jlamb",0.482322765740021
"csbml","KOR","jpoul",0.482322765740021
"csbml","KOR","jeggs",0.482322765740021
"csbml","KOR","jmilk",0.482322765740021
"csbml","LAO","jbeef",0.0770311133173716
"csbml","LAO","jpork",0.0770311133173716
"csbml","LAO","jlamb",0.0770311133173716
"csbml","LAO","jpoul",0.0770311133173716
"csbml","LAO","jeggs",0.0770311133173716
"csbml","LAO","jmilk",0.0770311133173716
"csbml","LBN","jbeef",0.233251686970172
"csbml","LBN","jpork",0.233251686970172
"csbml","LBN","jlamb",0.233251686970172
"csbml","LBN","jpoul",0.233251686970172
"csbml","LBN","jeggs",0.233251686970172
"csbml","LBN","jmilk",0.233251686970172
"csbml","LBY","jbeef",0.217647240615947
"csbml","LBY","jpork",0.217647240615947
"csbml","LBY","jlamb",0.217647240615947
"csbml","LBY","jpoul",0.217647240615947
"csbml","LBY","jeggs",0.217647240615947
"csbml","LBY","jmilk",0.217647240615947
"csbml","LKA","jbeef",0.155988786164105
"csbml","LKA","jpork",0.155988786164105
"csbml","LKA","jlamb",0.155988786164105
"csbml","LKA","jpoul",0.155988786164105
"csbml","LKA","jeggs",0.155988786164105
"csbml","LKA","jmilk",0.155988786164105
"csbml","MDA","jbeef",0.0911493997417772
"csbml","MDA","jpork",0.0911493997417772
"csbml","MDA","jlamb",0.0911493997417772
"csbml","MDA","jpoul",0.0911493997417772
"csbml","MDA","jeggs",0.0911493997417772
"csbml","MDA","jmilk",0.0911493997417772
"csbml","MDG","jbeef",0.000675039864324143
"csbml","MDG","jpork",0.000675039864324143
"csbml","MDG","jlamb",0.000675039864324143
"csbml","MDG","jpoul",0.000675039864324143
"csbml","MDG","jeggs",0.000675039864324143
"csbml","MDG","jmilk",0.000675039864324143
"csbml","MEX","jbeef",0.139633475271092
"csbml","MEX","jpork",0.139633475271092
"csbml","MEX","jlamb",0.139633475271092
"csbml","MEX","jpoul",0.139633475271092
"csbml","MEX","jeggs",0.139633475271092
"csbml","MEX","jmilk",0.139633475271092
"csbml","MOR","jbeef",0.116037125784566
"csbml","MOR","jpork",0.116037125784566
"csbml","MOR","jlamb",0.116037125784566
"csbml","MOR","jpoul",0.116037125784566
"csbml","MOR","jeggs",0.116037125784566
"csbml","MOR","jmilk",0.116037125784566
"csbml","MOZ","jbeef",0.0104346616271116
"csbml","MOZ","jpork",0.0104346616271116
"csbml","MOZ","jlamb",0.0104346616271116
"csbml","MOZ","jpoul",0.0104346616271116
"csbml","MOZ","jeggs",0.0104346616271116
"csbml","MOZ","jmilk",0.0104346616271116
"csbml","MWI","jbeef",0.00436245420917072
"csbml","MWI","jpork",0.00436245420917072
"csbml","MWI","jlamb",0.00436245420917072
"csbml","MWI","jpoul",0.00436245420917072
"csbml","MWI","jeggs",0.00436245420917072
"csbml","MWI","jmilk",0.00436245420917072
"csbml","MYS","jbeef",0.71333753808775
"csbml","MYS","jpork",0.71333753808775
"csbml","MYS","jlamb",0.71333753808775
"csbml","MYS","jpoul",0.71333753808775
"csbml","MYS","jeggs",0.71333753808775
"csbml","MYS","jmilk",0.71333753808775
"csbml","NAM","jbeef",0.000730571813743961
"csbml","NAM","jpork",0.000730571813743961
"csbml","NAM","jlamb",0.000730571813743961
"csbml","NAM","jpoul",0.000730571813743961
"csbml","NAM","jeggs",0.000730571813743961
"csbml","NAM","jmilk",0.000730571813743961
"csbml","NGA","jbeef",0.0142787528812178
"csbml","NGA","jpork",0.0142787528812178
"csbml","NGA","jlamb",0.0142787528812178
"csbml","NGA","jpoul",0.0142787528812178
"csbml","NGA","jeggs",0.0142787528812178
"csbml","NGA","jmilk",0.0142787528812178
"csbml","NIC","jbeef",0.215864767858361
"csbml","NIC","jpork",0.215864767858361
"csbml","NIC","jlamb",0.215864767858361
"csbml","NIC","jpoul",0.215864767858361
"csbml","NIC","jeggs",0.215864767858361
"csbml","NIC","jmilk",0.215864767858361
"csbml","NLD","jbeef",0.17705005061929
"csbml","NLD","jpork",0.17705005061929
"csbml","NLD","jlamb",0.17705005061929
"csbml","NLD","jpoul",0.17705005061929
"csbml","NLD","jeggs",0.17705005061929
"csbml","NLD","jmilk",0.17705005061929
"csbml","NOR","jbeef",0.143346489845035
"csbml","NOR","jpork",0.143346489845035
"csbml","NOR","jlamb",0.143346489845035
"csbml","NOR","jpoul",0.143346489845035
"csbml","NOR","jeggs",0.143346489845035
"csbml","NOR","jmilk",0.143346489845035
"csbml","NPL","jbeef",0.0128099326332737
"csbml","NPL","jpork",0.0128099326332737
"csbml","NPL","jlamb",0.0128099326332737
"csbml","NPL","jpoul",0.0128099326332737
"csbml","NPL","jeggs",0.0128099326332737
"csbml","NPL","jmilk",0.0128099326332737
"csbml","NZL","jbeef",0.00386088875754128
"csbml","NZL","jpork",0.00386088875754128
"csbml","NZL","jlamb",0.00386088875754128
"csbml","NZL","jpoul",0.00386088875754128
"csbml","NZL","jeggs",0.00386088875754128
"csbml","NZL","jmilk",0.00386088875754128
"csbml","OAO","jbeef",0.111381793584825
"csbml","OAO","jpork",0.111381793584825
"csbml","OAO","jlamb",0.111381793584825
"csbml","OAO","jpoul",0.111381793584825
"csbml","OAO","jeggs",0.111381793584825
"csbml","OAO","jmilk",0.111381793584825
"csbml","OBN","jbeef",0.0943398772978229
"csbml","OBN","jpork",0.0943398772978229
"csbml","OBN","jlamb",0.0943398772978229
"csbml","OBN","jpoul",0.0943398772978229
"csbml","OBN","jeggs",0.0943398772978229
"csbml","OBN","jmilk",0.0943398772978229
"csbml","OIO","jbeef",0.111381793584825
"csbml","OIO","jpork",0.111381793584825
"csbml","OIO","jlamb",0.111381793584825
"csbml","OIO","jpoul",0.111381793584825
"csbml","OIO","jeggs",0.111381793584825
"csbml","OIO","jmilk",0.111381793584825
"csbml","OPO","jbeef",0.111381793584825
"csbml","OPO","jpork",0.111381793584825
"csbml","OPO","jlamb",0.111381793584825
"csbml","OPO","jpoul",0.111381793584825
"csbml","OPO","jeggs",0.111381793584825
"csbml","OPO","jmilk",0.111381793584825
"csbml","PAK","jbeef",0.00567726339890401
"csbml","PAK","jpork",0.00567726339890401
"csbml","PAK","jlamb",0.00567726339890401
"csbml","PAK","jpoul",0.00567726339890401
"csbml","PAK","jeggs",0.00567726339890401
"csbml","PAK","jmilk",0.00567726339890401
"csbml","PAN","jbeef",0.215864767858361
"csbml","PAN","jpork",0.215864767858361
"csbml","PAN","jlamb",0.215864767858361
"csbml","PAN","jpoul",0.215864767858361
"csbml","PAN","jeggs",0.215864767858361
"csbml","PAN","jmilk",0.215864767858361
"csbml","PER","jbeef",0.211923507412241
"csbml","PER","jpork",0.211923507412241
"csbml","PER","jlamb",0.211923507412241
"csbml","PER","jpoul",0.211923507412241
"csbml","PER","jeggs",0.211923507412241
"csbml","PER","jmilk",0.211923507412241
"csbml","PHL","jbeef",0.452854402864681
"csbml","PHL","jpork",0.452854402864681
"csbml","PHL","jlamb",0.452854402864681
"csbml","PHL","jpoul",0.452854402864681
"csbml","PHL","jeggs",0.452854402864681
"csbml","PHL","jmilk",0.452854402864681
"csbml","POL","jbeef",0.0675174210212642
"csbml","POL","jpork",0.0675174210212642
"csbml","POL","jlamb",0.0675174210212642
"csbml","POL","jpoul",0.0675174210212642
"csbml","POL","jeggs",0.0675174210212642
"csbml","POL","jmilk",0.0675174210212642
"csbml","PRK","jbeef",0.46279193434074
"csbml","PRK","jpork",0.46279193434074
"csbml","PRK","jlamb",0.46279193434074
"csbml","PRK","jpoul",0.46279193434074
"csbml","PRK","jeggs",0.46279193434074
"csbml","PRK","jmilk",0.46279193434074
"csbml","PRT","jbeef",0.336335310759749
"csbml","PRT","jpork",0.336335310759749
"csbml","PRT","jlamb",0.336335310759749
"csbml","PRT","jpoul",0.336335310759749
"csbml","PRT","jeggs",0.336335310759749
"csbml","PRT","jmilk",0.336335310759749
"csbml","PRY","jbeef",0.166725526105823
"csbml","PRY","jpork",0.166725526105823
"csbml","PRY","jlamb",0.166725526105823
"csbml","PRY","jpoul",0.166725526105823
"csbml","PRY","jeggs",0.166725526105823
"csbml","PRY","jmilk",0.166725526105823
"csbml","RAP","jbeef",0.253780895629526
"csbml","RAP","jpork",0.253780895629526
"csbml","RAP","jlamb",0.253780895629526
"csbml","RAP","jpoul",0.253780895629526
"csbml","RAP","jeggs",0.253780895629526
"csbml","RAP","jmilk",0.253780895629526
"csbml","ROU","jbeef",0.0911493997417772
"csbml","ROU","jpork",0.0911493997417772
"csbml","ROU","jlamb",0.0911493997417772
"csbml","ROU","jpoul",0.0911493997417772
"csbml","ROU","jeggs",0.0911493997417772
"csbml","ROU","jmilk",0.0911493997417772
"csbml","RUS","jbeef",0.0118709798164785
"csbml","RUS","jpork",0.0118709798164785
"csbml","RUS","jlamb",0.0118709798164785
"csbml","RUS","jpoul",0.0118709798164785
"csbml","RUS","jeggs",0.0118709798164785
"csbml","RUS","jmilk",0.0118709798164785
"csbml","SAU","jbeef",0.253780895629526
"csbml","SAU","jpork",0.253780895629526
"csbml","SAU","jlamb",0.253780895629526
"csbml","SAU","jpoul",0.253780895629526
"csbml","SAU","jeggs",0.253780895629526
"csbml","SAU","jmilk",0.253780895629526
"csbml","SLB","jbeef",0.111381793584825
"csbml","SLB","jpork",0.111381793584825
"csbml","SLB","jlamb",0.111381793584825
"csbml","SLB","jpoul",0.111381793584825
"csbml","SLB","jeggs",0.111381793584825
"csbml","SLB","jmilk",0.111381793584825
"csbml","SLV","jbeef",0.215864767858361
"csbml","SLV","jpork",0.215864767858361
"csbml","SLV","jlamb",0.215864767858361
"csbml","SLV","jpoul",0.215864767858361
"csbml","SLV","jeggs",0.215864767858361
"csbml","SLV","jmilk",0.215864767858361
"csbml","SPP","jbeef",0.336335310759749
"csbml","SPP","jpork",0.336335310759749
"csbml","SPP","jlamb",0.336335310759749
"csbml","SPP","jpoul",0.336335310759749
"csbml","SPP","jeggs",0.336335310759749
"csbml","SPP","jmilk",0.336335310759749
"csbml","SVK","jbeef",0.0911493997417772
"csbml","SVK","jpork",0.0911493997417772
"csbml","SVK","jlamb",0.0911493997417772
"csbml","SVK","jpoul",0.0911493997417772
"csbml","SVK","jeggs",0.0911493997417772
"csbml","SVK","jmilk",0.0911493997417772
"csbml","SVN","jbeef",0.0943398772978229
"csbml","SVN","jpork",0.0943398772978229
"csbml","SVN","jlamb",0.0943398772978229
"csbml","SVN","jpoul",0.0943398772978229
"csbml","SVN","jeggs",0.0943398772978229
"csbml","SVN","jmilk",0.0943398772978229
"csbml","SWE","jbeef",0.143346489845035
"csbml","SWE","jpork",0.143346489845035
"csbml","SWE","jlamb",0.143346489845035
"csbml","SWE","jpoul",0.143346489845035
"csbml","SWE","jeggs",0.143346489845035
"csbml","SWE","jmilk",0.143346489845035
"csbml","SWZ","jbeef",0.00931685513740036
"csbml","SWZ","jpork",0.00931685513740036
"csbml","SWZ","jlamb",0.00931685513740036
"csbml","SWZ","jpoul",0.00931685513740036
"csbml","SWZ","jeggs",0.00931685513740036
"csbml","SWZ","jmilk",0.00931685513740036
"csbml","SYR","jbeef",0.123550884588181
"csbml","SYR","jpork",0.123550884588181
"csbml","SYR","jlamb",0.123550884588181
"csbml","SYR","jpoul",0.123550884588181
"csbml","SYR","jeggs",0.123550884588181
"csbml","SYR","jmilk",0.123550884588181
"csbml","TGO","jbeef",0.00129290635889188
"csbml","TGO","jpork",0.00129290635889188
"csbml","TGO","jlamb",0.00129290635889188
"csbml","TGO","jpoul",0.00129290635889188
"csbml","TGO","jeggs",0.00129290635889188
"csbml","TGO","jmilk",0.00129290635889188
"csbml","THA","jbeef",0.661546331621774
"csbml","THA","jpork",0.661546331621774
"csbml","THA","jlamb",0.661546331621774
"csbml","THA","jpoul",0.661546331621774
"csbml","THA","jeggs",0.661546331621774
"csbml","THA","jmilk",0.661546331621774
"csbml","TUN","jbeef",0.21157975680253
"csbml","TUN","jpork",0.21157975680253
"csbml","TUN","jlamb",0.21157975680253
"csbml","TUN","jpoul",0.21157975680253
"csbml","TUN","jeggs",0.21157975680253
"csbml","TUN","jmilk",0.21157975680253
"csbml","TUR","jbeef",0.0660678261347074
"csbml","TUR","jpork",0.0660678261347074
"csbml","TUR","jlamb",0.0660678261347074
"csbml","TUR","jpoul",0.0660678261347074
"csbml","TUR","jeggs",0.0660678261347074
"csbml","TUR","jmilk",0.0660678261347074
"csbml","TZA","jbeef",9.00016087787569E-5
"csbml","TZA","jpork",9.00016087787569E-5
"csbml","TZA","jlamb",9.00016087787569E-5
"csbml","TZA","jpoul",9.00016087787569E-5
"csbml","TZA","jeggs",9.00016087787569E-5
"csbml","TZA","jmilk",9.00016087787569E-5
"csbml","UKP","jbeef",0.0915728205664957
"csbml","UKP","jpork",0.0915728205664957
"csbml","UKP","jlamb",0.0915728205664957
"csbml","UKP","jpoul",0.0915728205664957
"csbml","UKP","jeggs",0.0915728205664957
"csbml","UKP","jmilk",0.0915728205664957
"csbml","UKR","jbeef",0.00278040488734495
"csbml","UKR","jpork",0.00278040488734495
"csbml","UKR","jlamb",0.00278040488734495
"csbml","UKR","jpoul",0.00278040488734495
"csbml","UKR","jeggs",0.00278040488734495
"csbml","UKR","jmilk",0.00278040488734495
"csbml","URY","jbeef",0.0213604709949932
"csbml","URY","jpork",0.0213604709949932
"csbml","URY","jlamb",0.0213604709949932
"csbml","URY","jpoul",0.0213604709949932
"csbml","URY","jeggs",0.0213604709949932
"csbml","URY","jmilk",0.0213604709949932
"csbml","USA","jbeef",0.249236952996168
"csbml","USA","jpork",0.249236952996168
"csbml","USA","jlamb",0.249236952996168
"csbml","USA","jpoul",0.249236952996168
"csbml","USA","jeggs",0.249236952996168
"csbml","USA","jmilk",0.249236952996168
"csbml","UZB","jbeef",0.00459117530293395
"csbml","UZB","jpork",0.00459117530293395
"csbml","UZB","jlamb",0.00459117530293395
"csbml","UZB","jpoul",0.00459117530293395
"csbml","UZB","jeggs",0.00459117530293395
"csbml","UZB","jmilk",0.00459117530293395
"csbml","VEN","jbeef",0.23794245202371
"csbml","VEN","jpork",0.23794245202371
"csbml","VEN","jlamb",0.23794245202371
"csbml","VEN","jpoul",0.23794245202371
"csbml","VEN","jeggs",0.23794245202371
"csbml","VEN","jmilk",0.23794245202371
"csbml","VUT","jbeef",0.111381793584825
"csbml","VUT","jpork",0.111381793584825
"csbml","VUT","jlamb",0.111381793584825
"csbml","VUT","jpoul",0.111381793584825
"csbml","VUT","jeggs",0.111381793584825
"csbml","VUT","jmilk",0.111381793584825
"csbml","YEM","jbeef",0.253780895629526
"csbml","YEM","jpork",0.253780895629526
"csbml","YEM","jlamb",0.253780895629526
"csbml","YEM","jpoul",0.253780895629526
"csbml","YEM","jeggs",0.253780895629526
"csbml","YEM","jmilk",0.253780895629526
"csbml","ZAF","jbeef",0.126546573691655
"csbml","ZAF","jpork",0.126546573691655
"csbml","ZAF","jlamb",0.126546573691655
"csbml","ZAF","jpoul",0.126546573691655
"csbml","ZAF","jeggs",0.126546573691655
"csbml","ZAF","jmilk",0.126546573691655
"csbml","ZMB","jbeef",0.0708729458575444
"csbml","ZMB","jpork",0.0708729458575444
"csbml","ZMB","jlamb",0.0708729458575444
"csbml","ZMB","jpoul",0.0708729458575444
"csbml","ZMB","jeggs",0.0708729458575444
"csbml","ZMB","jmilk",0.0708729458575444
"csbml","ZWE","jbeef",0.143395453001021
"csbml","ZWE","jpork",0.143395453001021
"csbml","ZWE","jlamb",0.143395453001021
"csbml","ZWE","jpoul",0.143395453001021
"csbml","ZWE","jeggs",0.143395453001021
"csbml","ZWE","jmilk",0.143395453001021
"csnfl","ALB","jbeef",0.00740089846081848
"csnfl","ALB","jpork",0.00740089846081848
"csnfl","ALB","jlamb",0.00740089846081848
"csnfl","ALB","jpoul",0.00740089846081848
"csnfl","ALB","jeggs",0.00740089846081848
"csnfl","ALB","jmilk",0.00740089846081848
"csnfl","ARM","jbeef",0.005098432091485
"csnfl","ARM","jpork",0.005098432091485
"csnfl","ARM","jlamb",0.005098432091485
"csnfl","ARM","jpoul",0.005098432091485
"csnfl","ARM","jeggs",0.005098432091485
"csnfl","ARM","jmilk",0.005098432091485
"csnfl","AUT","jbeef",0.000331757999889159
"csnfl","AUT","jpork",0.000331757999889159
"csnfl","AUT","jlamb",0.000331757999889159
"csnfl","AUT","jpoul",0.000331757999889159
"csnfl","AUT","jeggs",0.000331757999889159
"csnfl","AUT","jmilk",0.000331757999889159
"csnfl","AZE","jbeef",0.005098432091485
"csnfl","AZE","jpork",0.005098432091485
"csnfl","AZE","jlamb",0.005098432091485
"csnfl","AZE","jpoul",0.005098432091485
"csnfl","AZE","jeggs",0.005098432091485
"csnfl","AZE","jmilk",0.005098432091485
"csnfl","BGR","jbeef",0.00871305736550932
"csnfl","BGR","jpork",0.00871305736550932
"csnfl","BGR","jlamb",0.00871305736550932
"csnfl","BGR","jpoul",0.00871305736550932
"csnfl","BGR","jeggs",0.00871305736550932
"csnfl","BGR","jmilk",0.00871305736550932
"csnfl","BLR","jbeef",0.0013889292008182
"csnfl","BLR","jpork",0.0013889292008182
"csnfl","BLR","jlamb",0.0013889292008182
"csnfl","BLR","jpoul",0.0013889292008182
"csnfl","BLR","jeggs",0.0013889292008182
"csnfl","BLR","jmilk",0.0013889292008182
"csnfl","BLT","jbeef",0.0013889292008182
"csnfl","BLT","jpork",0.0013889292008182
"csnfl","BLT","jlamb",0.0013889292008182
"csnfl","BLT","jpoul",0.0013889292008182
"csnfl","BLT","jeggs",0.0013889292008182
"csnfl","BLT","jmilk",0.0013889292008182
"csnfl","CAN","jbeef",0.00161452311131522
"csnfl","CAN","jpork",0.00161452311131522
"csnfl","CAN","jlamb",0.00161452311131522
"csnfl","CAN","jpoul",0.00161452311131522
"csnfl","CAN","jeggs",0.00161452311131522
"csnfl","CAN","jmilk",0.00161452311131522
"csnfl","CHP","jbeef",0.000331757999889159
"csnfl","CHP","jpork",0.000331757999889159
"csnfl","CHP","jlamb",0.000331757999889159
"csnfl","CHP","jpoul",0.000331757999889159
"csnfl","CHP","jeggs",0.000331757999889159
"csnfl","CHP","jmilk",0.000331757999889159
"csnfl","CZE","jbeef",0.00871305736550932
"csnfl","CZE","jpork",0.00871305736550932
"csnfl","CZE","jlamb",0.00871305736550932
"csnfl","CZE","jpoul",0.00871305736550932
"csnfl","CZE","jeggs",0.00871305736550932
"csnfl","CZE","jmilk",0.00871305736550932
"csnfl","DEU","jbeef",0.00118499103892848
"csnfl","DEU","jpork",0.00118499103892848
"csnfl","DEU","jlamb",0.00118499103892848
"csnfl","DEU","jpoul",0.00118499103892848
"csnfl","DEU","jeggs",0.00118499103892848
"csnfl","DEU","jmilk",0.00118499103892848
"csnfl","FRP","jbeef",0.00551484989940396
"csnfl","FRP","jpork",0.00551484989940396
