"MOD","PROJ","CTY","YRS","Val"
"OECD","SSP5","ERI","2011",5.72602
"OECD","SSP5","ERI","2012",5.83405
"OECD","SSP5","ERI","2013",5.2241
"OECD","SSP5","ERI","2014",6.84006
"OECD","SSP5","ERI","2015",5.42952
"OECD","SSP5","ERI","2016",5.8308
"OECD","SSP5","ERI","2017",5.247
"OECD","SSP5","ERI","2018",5.93072
"OECD","SSP5","ERI","2019",6.15814
"OECD","SSP5","ERI","2020",6.1255
"OECD","SSP5","ERI","2021",6.30278
"OECD","SSP5","ERI","2022",6.46781
"OECD","SSP5","ERI","2023",6.65213
"OECD","SSP5","ERI","2024",6.8424
"OECD","SSP5","ERI","2025",7.04007
"OECD","SSP5","ERI","2026",7.24441
"OECD","SSP5","ERI","2027",7.45722
"OECD","SSP5","ERI","2028",7.73239
"OECD","SSP5","ERI","2029",8.02552
"OECD","SSP5","ERI","2030",8.33662
"OECD","SSP5","ERI","2031",8.69391
"OECD","SSP5","ERI","2032",9.11946
"OECD","SSP5","ERI","2033",9.59782
"OECD","SSP5","ERI","2034",10.1307
"OECD","SSP5","ERI","2035",10.7193
"OECD","SSP5","ERI","2036",11.3862
"OECD","SSP5","ERI","2037",12.12
"OECD","SSP5","ERI","2038",12.9328
"OECD","SSP5","ERI","2039",13.8293
"OECD","SSP5","ERI","2040",14.8144
"OECD","SSP5","ERI","2041",15.8926
"OECD","SSP5","ERI","2042",17.0629
"OECD","SSP5","ERI","2043",18.3229
"OECD","SSP5","ERI","2044",19.6697
"OECD","SSP5","ERI","2045",21.0994
"OECD","SSP5","ERI","2046",22.6077
"OECD","SSP5","ERI","2047",24.1957
"OECD","SSP5","ERI","2048",25.8642
"OECD","SSP5","ERI","2049",27.6136
"OECD","SSP5","ERI","2050",29.4445
"OECD","SSP5","ETH","2005",66.1237
"OECD","SSP5","ETH","2006",73.728
"OECD","SSP5","ETH","2007",82.4279
"OECD","SSP5","ETH","2008",91.6598
"OECD","SSP5","ETH","2009",100.826
"OECD","SSP5","ETH","2010",111.513
"OECD","SSP5","ETH","2011",124.226
"OECD","SSP5","ETH","2012",135.034
"OECD","SSP5","ETH","2013",148.402
"OECD","SSP5","ETH","2014",163.687
"OECD","SSP5","ETH","2015",180.711
"OECD","SSP5","ETH","2016",195.168
"OECD","SSP5","ETH","2017",215.094
"OECD","SSP5","ETH","2018",231.662
"OECD","SSP5","ETH","2019",252.597
"OECD","SSP5","ETH","2020",267.897
"OECD","SSP5","ETH","2021",284.681
"OECD","SSP5","ETH","2022",302.779
"OECD","SSP5","ETH","2023",321.277
"OECD","SSP5","ETH","2024",341.179
"OECD","SSP5","ETH","2025",363.207
"OECD","SSP5","ETH","2026",387.389
"OECD","SSP5","ETH","2027",413.574
"OECD","SSP5","ETH","2028",443.574
"OECD","SSP5","ETH","2029",475.62
"OECD","SSP5","ETH","2030",509.711
"OECD","SSP5","ETH","2031",547.432
"OECD","SSP5","ETH","2032",588.279
"OECD","SSP5","ETH","2033",633.888
"OECD","SSP5","ETH","2034",683.028
"OECD","SSP5","ETH","2035",735.724
"OECD","SSP5","ETH","2036",793.536
"OECD","SSP5","ETH","2037",855.867
"OECD","SSP5","ETH","2038",923.551
"OECD","SSP5","ETH","2039",996.917
"OECD","SSP5","ETH","2040",1076.26
"OECD","SSP5","ETH","2041",1161.86
"OECD","SSP5","ETH","2042",1253.6
"OECD","SSP5","ETH","2043",1351.35
"OECD","SSP5","ETH","2044",1454.94
"OECD","SSP5","ETH","2045",1564.1
"OECD","SSP5","ETH","2046",1678.5
"OECD","SSP5","ETH","2047",1798.29
"OECD","SSP5","ETH","2048",1923.73
"OECD","SSP5","ETH","2049",2055.03
"OECD","SSP5","ETH","2050",2192.4
"OECD","SSP5","FJI","2005",8.75679
"OECD","SSP5","FJI","2006",8.9232
"OECD","SSP5","FJI","2007",8.84227
"OECD","SSP5","FJI","2008",8.93118
"OECD","SSP5","FJI","2009",8.8058
"OECD","SSP5","FJI","2010",9.07023
"OECD","SSP5","FJI","2011",9.31528
"OECD","SSP5","FJI","2012",9.44635
"OECD","SSP5","FJI","2013",9.89427
"OECD","SSP5","FJI","2014",10.4482
"OECD","SSP5","FJI","2015",10.9189
"OECD","SSP5","FJI","2016",11.1856
"OECD","SSP5","FJI","2017",11.784
"OECD","SSP5","FJI","2018",12.2331
"OECD","SSP5","FJI","2019",12.1624
"OECD","SSP5","FJI","2020",10.0903
"OECD","SSP5","FJI","2021",9.59794
"OECD","SSP5","FJI","2022",11.5184
"OECD","SSP5","FJI","2023",12.3778
"OECD","SSP5","FJI","2024",12.8622
"OECD","SSP5","FJI","2025",13.3352
"OECD","SSP5","FJI","2026",13.7991
"OECD","SSP5","FJI","2027",14.2789
"OECD","SSP5","FJI","2028",14.7504
"OECD","SSP5","FJI","2029",15.2363
"OECD","SSP5","FJI","2030",15.7366
"OECD","SSP5","FJI","2031",16.2956
"OECD","SSP5","FJI","2032",16.9062
"OECD","SSP5","FJI","2033",17.6041
"OECD","SSP5","FJI","2034",18.3526
"OECD","SSP5","FJI","2035",19.1491
"OECD","SSP5","FJI","2036",19.9949
"OECD","SSP5","FJI","2037",20.8889
"OECD","SSP5","FJI","2038",21.8296
"OECD","SSP5","FJI","2039",22.8148
"OECD","SSP5","FJI","2040",23.842
"OECD","SSP5","FJI","2041",24.9078
"OECD","SSP5","FJI","2042",26.0019
"OECD","SSP5","FJI","2043",27.115
"OECD","SSP5","FJI","2044",28.239
"OECD","SSP5","FJI","2045",29.3667
"OECD","SSP5","FJI","2046",30.4913
"OECD","SSP5","FJI","2047",31.6136
"OECD","SSP5","FJI","2048",32.7352
"OECD","SSP5","FJI","2049",33.8578
"OECD","SSP5","FJI","2050",34.9827
"OECD","SSP5","FNP","2005",221.525
"OECD","SSP5","FNP","2006",230.45
"OECD","SSP5","FNP","2007",242.662
"OECD","SSP5","FNP","2008",244.568
"OECD","SSP5","FNP","2009",224.821
"OECD","SSP5","FNP","2010",231.981
"OECD","SSP5","FNP","2011",237.893
"OECD","SSP5","FNP","2012",234.567
"OECD","SSP5","FNP","2013",232.453
"OECD","SSP5","FNP","2014",231.602
"OECD","SSP5","FNP","2015",232.865
"OECD","SSP5","FNP","2016",239.412
"OECD","SSP5","FNP","2017",247.058
"OECD","SSP5","FNP","2018",249.872
"OECD","SSP5","FNP","2019",252.93
"OECD","SSP5","FNP","2020",246.971
"OECD","SSP5","FNP","2021",254.806
"OECD","SSP5","FNP","2022",258.878
"OECD","SSP5","FNP","2023",258.75
"OECD","SSP5","FNP","2024",261.099
"OECD","SSP5","FNP","2025",265.788
"OECD","SSP5","FNP","2026",270.491
"OECD","SSP5","FNP","2027",274.792
"OECD","SSP5","FNP","2028",278.766
"OECD","SSP5","FNP","2029",282.776
"OECD","SSP5","FNP","2030",286.823
"OECD","SSP5","FNP","2031",291.252
"OECD","SSP5","FNP","2032",296.075
"OECD","SSP5","FNP","2033",301.337
"OECD","SSP5","FNP","2034",307.053
"OECD","SSP5","FNP","2035",313.213
"OECD","SSP5","FNP","2036",319.775
"OECD","SSP5","FNP","2037",326.741
"OECD","SSP5","FNP","2038",334.092
"OECD","SSP5","FNP","2039",341.808
"OECD","SSP5","FNP","2040",349.865
"OECD","SSP5","FNP","2041",358.166
"OECD","SSP5","FNP","2042",366.685
"OECD","SSP5","FNP","2043",375.355
"OECD","SSP5","FNP","2044",384.115
"OECD","SSP5","FNP","2045",392.916
"OECD","SSP5","FNP","2046",401.654
"OECD","SSP5","FNP","2047",410.406
"OECD","SSP5","FNP","2048",419.192
"OECD","SSP5","FNP","2049",428.027
"OECD","SSP5","FNP","2050",436.935
"OECD","SSP5","FRP","2005",2477.34
"OECD","SSP5","FRP","2006",2543.11
"OECD","SSP5","FRP","2007",2603.65
"OECD","SSP5","FRP","2008",2607.4
"OECD","SSP5","FRP","2009",2534.81
"OECD","SSP5","FRP","2010",2580.44
"OECD","SSP5","FRP","2011",2638
"OECD","SSP5","FRP","2012",2647.57
"OECD","SSP5","FRP","2013",2666.05
"OECD","SSP5","FRP","2014",2691.73
"OECD","SSP5","FRP","2015",2719.94
"OECD","SSP5","FRP","2016",2746.68
"OECD","SSP5","FRP","2017",2814.26
"OECD","SSP5","FRP","2018",2865.42
"OECD","SSP5","FRP","2019",2919.52
"OECD","SSP5","FRP","2020",2695.32
"OECD","SSP5","FRP","2021",2866.85
"OECD","SSP5","FRP","2022",2939.31
"OECD","SSP5","FRP","2023",2966.07
"OECD","SSP5","FRP","2024",2988.35
"OECD","SSP5","FRP","2025",3022.77
"OECD","SSP5","FRP","2026",3074.25
"OECD","SSP5","FRP","2027",3125.86
"OECD","SSP5","FRP","2028",3175.12
"OECD","SSP5","FRP","2029",3225.13
"OECD","SSP5","FRP","2030",3275.9
"OECD","SSP5","FRP","2031",3331.82
"OECD","SSP5","FRP","2032",3391.07
"OECD","SSP5","FRP","2033",3454.11
"OECD","SSP5","FRP","2034",3521.24
"OECD","SSP5","FRP","2035",3592.64
"OECD","SSP5","FRP","2036",3669.7
"OECD","SSP5","FRP","2037",3750.82
"OECD","SSP5","FRP","2038",3835.86
"OECD","SSP5","FRP","2039",3924.65
"OECD","SSP5","FRP","2040",4017.01
"OECD","SSP5","FRP","2041",4114.06
"OECD","SSP5","FRP","2042",4213.78
"OECD","SSP5","FRP","2043",4315.52
"OECD","SSP5","FRP","2044",4418.74
"OECD","SSP5","FRP","2045",4522.98
"OECD","SSP5","FRP","2046",4628.76
"OECD","SSP5","FRP","2047",4735.37
"OECD","SSP5","FRP","2048",4842.96
"OECD","SSP5","FRP","2049",4951.59
"OECD","SSP5","FRP","2050",5061.37
"OECD","SSP5","GAB","2005",21.2473
"OECD","SSP5","GAB","2006",20.8418
"OECD","SSP5","GAB","2007",22.1617
"OECD","SSP5","GAB","2008",22.5456
"OECD","SSP5","GAB","2009",22.0318
"OECD","SSP5","GAB","2010",23.4133
"OECD","SSP5","GAB","2011",25.0737
"OECD","SSP5","GAB","2012",26.3903
"OECD","SSP5","GAB","2013",27.8463
"OECD","SSP5","GAB","2014",29.0813
"OECD","SSP5","GAB","2015",30.2094
"OECD","SSP5","GAB","2016",30.8412
"OECD","SSP5","GAB","2017",30.987
"OECD","SSP5","GAB","2018",31.2686
"OECD","SSP5","GAB","2019",32.4641
"OECD","SSP5","GAB","2020",31.8749
"OECD","SSP5","GAB","2021",32.3428
"OECD","SSP5","GAB","2022",33.325
"OECD","SSP5","GAB","2023",34.2454
"OECD","SSP5","GAB","2024",35.1205
"OECD","SSP5","GAB","2025",36.0025
"OECD","SSP5","GAB","2026",37.0248
"OECD","SSP5","GAB","2027",38.0529
"OECD","SSP5","GAB","2028",39.2294
"OECD","SSP5","GAB","2029",40.5741
"OECD","SSP5","GAB","2030",42.0871
"OECD","SSP5","GAB","2031",43.824
"OECD","SSP5","GAB","2032",45.6849
"OECD","SSP5","GAB","2033",47.749
"OECD","SSP5","GAB","2034",49.8852
"OECD","SSP5","GAB","2035",52.0916
"OECD","SSP5","GAB","2036",54.3975
"OECD","SSP5","GAB","2037",56.8028
"OECD","SSP5","GAB","2038",59.3141
"OECD","SSP5","GAB","2039",61.9342
"OECD","SSP5","GAB","2040",64.6649
"OECD","SSP5","GAB","2041",67.5064
"OECD","SSP5","GAB","2042",70.4476
"OECD","SSP5","GAB","2043",73.4791
"OECD","SSP5","GAB","2044",76.5925
"OECD","SSP5","GAB","2045",79.7788
"OECD","SSP5","GAB","2046",83.0282
"OECD","SSP5","GAB","2047",86.3434
"OECD","SSP5","GAB","2048",89.7267
"OECD","SSP5","GAB","2049",93.1783
"OECD","SSP5","GAB","2050",96.699
"OECD","SSP5","GEO","2005",28.5577
"OECD","SSP5","GEO","2006",31.2477
"OECD","SSP5","GEO","2007",35.1789
"OECD","SSP5","GEO","2008",36.0299
"OECD","SSP5","GEO","2009",34.714
"OECD","SSP5","GEO","2010",36.8643
"OECD","SSP5","GEO","2011",39.5778
"OECD","SSP5","GEO","2012",42.117
"OECD","SSP5","GEO","2013",43.6391
"OECD","SSP5","GEO","2014",45.5777
"OECD","SSP5","GEO","2015",46.9573
"OECD","SSP5","GEO","2016",48.3217
"OECD","SSP5","GEO","2017",50.663
"OECD","SSP5","GEO","2018",53.1164
"OECD","SSP5","GEO","2019",55.7621
"OECD","SSP5","GEO","2020",51.9928
"OECD","SSP5","GEO","2021",57.4337
"OECD","SSP5","GEO","2022",63.2398
"OECD","SSP5","GEO","2023",67.1558
"OECD","SSP5","GEO","2024",70.362
"OECD","SSP5","GEO","2025",74.022
"OECD","SSP5","GEO","2026",77.8702
"OECD","SSP5","GEO","2027",81.9204
"OECD","SSP5","GEO","2028",86.5638
"OECD","SSP5","GEO","2029",91.7236
"OECD","SSP5","GEO","2030",97.3999
"OECD","SSP5","GEO","2031",103.585
"OECD","SSP5","GEO","2032",110.099
"OECD","SSP5","GEO","2033",116.723
"OECD","SSP5","GEO","2034",123.438
"OECD","SSP5","GEO","2035",130.152
"OECD","SSP5","GEO","2036",136.785
"OECD","SSP5","GEO","2037",143.254
"OECD","SSP5","GEO","2038",149.48
"OECD","SSP5","GEO","2039",155.392
"OECD","SSP5","GEO","2040",160.933
"OECD","SSP5","GEO","2041",166.046
"OECD","SSP5","GEO","2042",170.659
"OECD","SSP5","GEO","2043",174.744
"OECD","SSP5","GEO","2044",178.308
"OECD","SSP5","GEO","2045",181.378
"OECD","SSP5","GEO","2046",183.984
"OECD","SSP5","GEO","2047",186.177
"OECD","SSP5","GEO","2048",188.011
"OECD","SSP5","GEO","2049",189.541
"OECD","SSP5","GEO","2050",190.812
"OECD","SSP5","GHA","2005",70.0428
"OECD","SSP5","GHA","2006",74.1174
"OECD","SSP5","GHA","2007",77.1379
"OECD","SSP5","GHA","2008",84.0872
"OECD","SSP5","GHA","2009",88.8652
"OECD","SSP5","GHA","2010",95.7687
"OECD","SSP5","GHA","2011",109.128
"OECD","SSP5","GHA","2012",118.325
"OECD","SSP5","GHA","2013",126.894
"OECD","SSP5","GHA","2014",130.518
"OECD","SSP5","GHA","2015",133.286
"OECD","SSP5","GHA","2016",137.783
"OECD","SSP5","GHA","2017",148.983
"OECD","SSP5","GHA","2018",158.22
"OECD","SSP5","GHA","2019",168.517
"OECD","SSP5","GHA","2020",169.382
"OECD","SSP5","GHA","2021",177.981
"OECD","SSP5","GHA","2022",183.46
"OECD","SSP5","GHA","2023",185.587
"OECD","SSP5","GHA","2024",190.587
"OECD","SSP5","GHA","2025",199.342
"OECD","SSP5","GHA","2026",209.205
"OECD","SSP5","GHA","2027",219.665
"OECD","SSP5","GHA","2028",231.191
"OECD","SSP5","GHA","2029",243.503
"OECD","SSP5","GHA","2030",256.599
"OECD","SSP5","GHA","2031",270.808
"OECD","SSP5","GHA","2032",285.984
"OECD","SSP5","GHA","2033",302.762
"OECD","SSP5","GHA","2034",320.647
"OECD","SSP5","GHA","2035",339.66
"OECD","SSP5","GHA","2036",360.033
"OECD","SSP5","GHA","2037",381.8
"OECD","SSP5","GHA","2038",405.089
"OECD","SSP5","GHA","2039",429.986
"OECD","SSP5","GHA","2040",456.559
"OECD","SSP5","GHA","2041",484.857
"OECD","SSP5","GHA","2042",514.804
"OECD","SSP5","GHA","2043",546.329
"OECD","SSP5","GHA","2044",579.347
"OECD","SSP5","GHA","2045",613.75
"OECD","SSP5","GHA","2046",649.418
"OECD","SSP5","GHA","2047",686.404
"OECD","SSP5","GHA","2048",724.78
"OECD","SSP5","GHA","2049",764.607
"OECD","SSP5","GHA","2050",805.927
"OECD","SSP5","GIN","2005",16.3436
"OECD","SSP5","GIN","2006",16.7517
"OECD","SSP5","GIN","2007",17.8425
"OECD","SSP5","GIN","2008",18.5815
"OECD","SSP5","GIN","2009",18.2958
"OECD","SSP5","GIN","2010",19.0676
"OECD","SSP5","GIN","2011",20.1381
"OECD","SSP5","GIN","2012",21.3289
"OECD","SSP5","GIN","2013",22.1704
"OECD","SSP5","GIN","2014",22.99
"OECD","SSP5","GIN","2015",23.8696
"OECD","SSP5","GIN","2016",26.4524
"OECD","SSP5","GIN","2017",29.177
"OECD","SSP5","GIN","2018",31.0322
"OECD","SSP5","GIN","2019",32.7753
"OECD","SSP5","GIN","2020",34.3172
"OECD","SSP5","GIN","2021",36.0493
"OECD","SSP5","GIN","2022",37.5948
"OECD","SSP5","GIN","2023",39.8235
"OECD","SSP5","GIN","2024",42.057
"OECD","SSP5","GIN","2025",44.4269
"OECD","SSP5","GIN","2026",46.8315
"OECD","SSP5","GIN","2027",49.3371
"OECD","SSP5","GIN","2028",52.0848
"OECD","SSP5","GIN","2029",55.0977
"OECD","SSP5","GIN","2030",58.3758
"OECD","SSP5","GIN","2031",62.0746
"OECD","SSP5","GIN","2032",66.1053
"OECD","SSP5","GIN","2033",70.6681
"OECD","SSP5","GIN","2034",75.5986
"OECD","SSP5","GIN","2035",80.8938
"OECD","SSP5","GIN","2036",86.7293
"OECD","SSP5","GIN","2037",93.017
"OECD","SSP5","GIN","2038",99.8544
"OECD","SSP5","GIN","2039",107.276
"OECD","SSP5","GIN","2040",115.311
"OECD","SSP5","GIN","2041",123.987
"OECD","SSP5","GIN","2042",133.301
"OECD","SSP5","GIN","2043",143.247
"OECD","SSP5","GIN","2044",153.808
"OECD","SSP5","GIN","2045",164.956
"OECD","SSP5","GIN","2046",176.656
"OECD","SSP5","GIN","2047",188.919
"OECD","SSP5","GIN","2048",201.762
"OECD","SSP5","GIN","2049",215.194
"OECD","SSP5","GIN","2050",229.221
"OECD","SSP5","GMB","2005",3.42144
"OECD","SSP5","GMB","2006",3.40248
"OECD","SSP5","GMB","2007",3.50598
"OECD","SSP5","GMB","2008",3.72533
"OECD","SSP5","GMB","2009",3.9737
"OECD","SSP5","GMB","2010",4.20845
"OECD","SSP5","GMB","2011",3.86631
"OECD","SSP5","GMB","2012",4.0689
"OECD","SSP5","GMB","2013",4.18585
"OECD","SSP5","GMB","2014",4.12687
"OECD","SSP5","GMB","2015",4.29434
"OECD","SSP5","GMB","2016",4.37786
"OECD","SSP5","GMB","2017",4.589
"OECD","SSP5","GMB","2018",4.92098
"OECD","SSP5","GMB","2019",5.22715
"OECD","SSP5","GMB","2020",5.25804
"OECD","SSP5","GMB","2021",5.53442
"OECD","SSP5","GMB","2022",5.8059
"OECD","SSP5","GMB","2023",6.1284
"OECD","SSP5","GMB","2024",6.5098
"OECD","SSP5","GMB","2025",6.88655
"OECD","SSP5","GMB","2026",7.23215
"OECD","SSP5","GMB","2027",7.59527
"OECD","SSP5","GMB","2028",8.00372
"OECD","SSP5","GMB","2029",8.4567
"OECD","SSP5","GMB","2030",8.95421
"OECD","SSP5","GMB","2031",9.51515
"OECD","SSP5","GMB","2032",10.1201
"OECD","SSP5","GMB","2033",10.7966
"OECD","SSP5","GMB","2034",11.5139
"OECD","SSP5","GMB","2035",12.2725
"OECD","SSP5","GMB","2036",13.0828
"OECD","SSP5","GMB","2037",13.9464
"OECD","SSP5","GMB","2038",14.8705
"OECD","SSP5","GMB","2039",15.8612
"OECD","SSP5","GMB","2040",16.9241
"OECD","SSP5","GMB","2041",18.0632
"OECD","SSP5","GMB","2042",19.2769
"OECD","SSP5","GMB","2043",20.5636
"OECD","SSP5","GMB","2044",21.921
"OECD","SSP5","GMB","2045",23.3462
"OECD","SSP5","GMB","2046",24.8358
"OECD","SSP5","GMB","2047",26.3921
"OECD","SSP5","GMB","2048",28.017
"OECD","SSP5","GMB","2049",29.7117
"OECD","SSP5","GMB","2050",31.4777
"OECD","SSP5","GNB","2005",2.48107
"OECD","SSP5","GNB","2006",2.54723
"OECD","SSP5","GNB","2007",2.61243
"OECD","SSP5","GNB","2008",2.73063
"OECD","SSP5","GNB","2009",2.79748
"OECD","SSP5","GNB","2010",2.95429
"OECD","SSP5","GNB","2011",3.19314
"OECD","SSP5","GNB","2012",3.13845
"OECD","SSP5","GNB","2013",3.24064
"OECD","SSP5","GNB","2014",3.2719
"OECD","SSP5","GNB","2015",3.4726
"OECD","SSP5","GNB","2016",3.65687
"OECD","SSP5","GNB","2017",3.832
"OECD","SSP5","GNB","2018",3.97614
"OECD","SSP5","GNB","2019",4.15507
"OECD","SSP5","GNB","2020",4.21739
"OECD","SSP5","GNB","2021",4.4873
"OECD","SSP5","GNB","2022",4.67577
"OECD","SSP5","GNB","2023",4.88618
"OECD","SSP5","GNB","2024",5.13048
"OECD","SSP5","GNB","2025",5.38701
"OECD","SSP5","GNB","2026",5.65639
"OECD","SSP5","GNB","2027",5.93917
"OECD","SSP5","GNB","2028",6.21996
"OECD","SSP5","GNB","2029",6.52059
"OECD","SSP5","GNB","2030",6.84105
"OECD","SSP5","GNB","2031",7.18894
"OECD","SSP5","GNB","2032",7.56019
"OECD","SSP5","GNB","2033",7.97731
"OECD","SSP5","GNB","2034",8.42371
"OECD","SSP5","GNB","2035",8.90125
"OECD","SSP5","GNB","2036",9.42102
"OECD","SSP5","GNB","2037",9.98172
"OECD","SSP5","GNB","2038",10.5894
"OECD","SSP5","GNB","2039",11.2477
"OECD","SSP5","GNB","2040",11.9602
"OECD","SSP5","GNB","2041",12.73
"OECD","SSP5","GNB","2042",13.5567
"OECD","SSP5","GNB","2043",14.4394
"OECD","SSP5","GNB","2044",15.3778
"OECD","SSP5","GNB","2045",16.3707
"OECD","SSP5","GNB","2046",17.4164
"OECD","SSP5","GNB","2047",18.5173
"OECD","SSP5","GNB","2048",19.6748
"OECD","SSP5","GNB","2049",20.8901
"OECD","SSP5","GNB","2050",22.1642
"OECD","SSP5","GNQ","2005",24.5513
"OECD","SSP5","GNQ","2006",26.1474
"OECD","SSP5","GNQ","2007",30.1433
"OECD","SSP5","GNQ","2008",35.5085
"OECD","SSP5","GNQ","2009",35.9856
"OECD","SSP5","GNQ","2010",32.7741
"OECD","SSP5","GNQ","2011",34.9123
"OECD","SSP5","GNQ","2012",37.8145
"OECD","SSP5","GNQ","2013",36.2515
"OECD","SSP5","GNQ","2014",36.402
"OECD","SSP5","GNQ","2015",33.0858
"OECD","SSP5","GNQ","2016",30.1688
"OECD","SSP5","GNQ","2017",28.459
"OECD","SSP5","GNQ","2018",26.6841
"OECD","SSP5","GNQ","2019",25.2214
"OECD","SSP5","GNQ","2020",24.0139
"OECD","SSP5","GNQ","2021",23.9233
"OECD","SSP5","GNQ","2022",24.6998
"OECD","SSP5","GNQ","2023",23.1631
"OECD","SSP5","GNQ","2024",21.896
"OECD","SSP5","GNQ","2025",21.0139
"OECD","SSP5","GNQ","2026",20.1748
"OECD","SSP5","GNQ","2027",19.8398
"OECD","SSP5","GNQ","2028",19.8622
"OECD","SSP5","GNQ","2029",20.1103
"OECD","SSP5","GNQ","2030",20.5841
"OECD","SSP5","GNQ","2031",21.2958
"OECD","SSP5","GNQ","2032",22.1251
"OECD","SSP5","GNQ","2033",23.133
"OECD","SSP5","GNQ","2034",24.2108
"OECD","SSP5","GNQ","2035",25.3595
"OECD","SSP5","GNQ","2036",26.6073
"OECD","SSP5","GNQ","2037",27.9481
"OECD","SSP5","GNQ","2038",29.3931
"OECD","SSP5","GNQ","2039",30.9477
"OECD","SSP5","GNQ","2040",32.6179
"OECD","SSP5","GNQ","2041",34.4085
"OECD","SSP5","GNQ","2042",36.3153
"OECD","SSP5","GNQ","2043",38.3347
"OECD","SSP5","GNQ","2044",40.4644
"OECD","SSP5","GNQ","2045",42.7022
"OECD","SSP5","GNQ","2046",45.0452
"OECD","SSP5","GNQ","2047",47.4973
"OECD","SSP5","GNQ","2048",50.0604
"OECD","SSP5","GNQ","2049",52.7355
"OECD","SSP5","GNQ","2050",55.5248
"OECD","SSP5","GRC","2005",360.719
"OECD","SSP5","GRC","2006",381.108
"OECD","SSP5","GRC","2007",393.585
"OECD","SSP5","GRC","2008",392.266
"OECD","SSP5","GRC","2009",375.396
"OECD","SSP5","GRC","2010",354.829
"OECD","SSP5","GRC","2011",318.816
"OECD","SSP5","GRC","2012",296.223
"OECD","SSP5","GRC","2013",288.77
"OECD","SSP5","GRC","2014",290.143
"OECD","SSP5","GRC","2015",289.575
"OECD","SSP5","GRC","2016",288.164
"OECD","SSP5","GRC","2017",291.311
"OECD","SSP5","GRC","2018",296.171
"OECD","SSP5","GRC","2019",301.513
"OECD","SSP5","GRC","2020",274.319
"OECD","SSP5","GRC","2021",297.187
"OECD","SSP5","GRC","2022",315.061
"OECD","SSP5","GRC","2023",322.484
"OECD","SSP5","GRC","2024",329.064
"OECD","SSP5","GRC","2025",336.856
"OECD","SSP5","GRC","2026",345.374
"OECD","SSP5","GRC","2027",353.721
"OECD","SSP5","GRC","2028",361.025
"OECD","SSP5","GRC","2029",367.9
"OECD","SSP5","GRC","2030",374.348
"OECD","SSP5","GRC","2031",381.53
"OECD","SSP5","GRC","2032",389.334
"OECD","SSP5","GRC","2033",397.816
"OECD","SSP5","GRC","2034",407.008
"OECD","SSP5","GRC","2035",416.846
"OECD","SSP5","GRC","2036",427.449
"OECD","SSP5","GRC","2037",438.603
"OECD","SSP5","GRC","2038",450.265
"OECD","SSP5","GRC","2039",462.396
"OECD","SSP5","GRC","2040",474.958
"OECD","SSP5","GRC","2041",487.786
"OECD","SSP5","GRC","2042",500.881
"OECD","SSP5","GRC","2043",514.155
"OECD","SSP5","GRC","2044",527.528
"OECD","SSP5","GRC","2045",540.939
"OECD","SSP5","GRC","2046",554.277
"OECD","SSP5","GRC","2047",567.621
"OECD","SSP5","GRC","2048",580.987
"OECD","SSP5","GRC","2049",594.383
"OECD","SSP5","GRC","2050",607.827
"OECD","SSP5","GRL","2005",2.092434
"OECD","SSP5","GRL","2006",2.092434
"OECD","SSP5","GRL","2007",2.092434
"OECD","SSP5","GRL","2008",2.092434
"OECD","SSP5","GRL","2009",2.092434
"OECD","SSP5","GRL","2010",2.092434
"OECD","SSP5","GRL","2011",2.092434
"OECD","SSP5","GRL","2012",2.092434
"OECD","SSP5","GRL","2013",2.092434
"OECD","SSP5","GRL","2014",2.092434
"OECD","SSP5","GRL","2015",2.092434
"OECD","SSP5","GRL","2016",2.092434
"OECD","SSP5","GRL","2017",2.092434
"OECD","SSP5","GRL","2018",2.092434
"OECD","SSP5","GRL","2019",2.092434
"OECD","SSP5","GRL","2020",2.092434
"OECD","SSP5","GRL","2021",2.092434
"OECD","SSP5","GRL","2022",2.092434
"OECD","SSP5","GRL","2023",2.092434
"OECD","SSP5","GRL","2024",2.092434
"OECD","SSP5","GRL","2025",2.092434
"OECD","SSP5","GRL","2026",2.092434
"OECD","SSP5","GRL","2027",2.092434
"OECD","SSP5","GRL","2028",2.092434
"OECD","SSP5","GRL","2029",2.092434
"OECD","SSP5","GRL","2030",2.092434
"OECD","SSP5","GRL","2031",2.092434
"OECD","SSP5","GRL","2032",2.092434
"OECD","SSP5","GRL","2033",2.092434
"OECD","SSP5","GRL","2034",2.092434
"OECD","SSP5","GRL","2035",2.092434
"OECD","SSP5","GRL","2036",2.092434
"OECD","SSP5","GRL","2037",2.092434
"OECD","SSP5","GRL","2038",2.092434
"OECD","SSP5","GRL","2039",2.092434
"OECD","SSP5","GRL","2040",2.092434
"OECD","SSP5","GRL","2041",2.092434
"OECD","SSP5","GRL","2042",2.092434
"OECD","SSP5","GRL","2043",2.092434
"OECD","SSP5","GRL","2044",2.092434
"OECD","SSP5","GRL","2045",2.092434
"OECD","SSP5","GRL","2046",2.092434
"OECD","SSP5","GRL","2047",2.092434
"OECD","SSP5","GRL","2048",2.092434
"OECD","SSP5","GRL","2049",2.092434
"OECD","SSP5","GRL","2050",2.092434
"OECD","SSP5","GSA","2005",13.89195
"OECD","SSP5","GSA","2006",14.65486
"OECD","SSP5","GSA","2007",15.52272
"OECD","SSP5","GSA","2008",16.02121
"OECD","SSP5","GSA","2009",16.52502
